,time,range,elevation,azimuth,radial_velocity,range_uncertainty,elevation_uncertainty,azimuth_uncertainty,radial_velocity_uncertainty,ID
14,1736300091.7043464,77787.59329493485,6.54670261004381,219.57007906905628,-276.9703482450505,432.9119840825345,0.03654195919348975,1.2214396501699816,1.5523282722194993,13.0
15,1736300098.7553787,79380.26546954224,5.183314528264917,220.95538378108813,-297.8451644340837,821.8226450200841,0.05433644310526974,2.286136944587102,3.06252310368375,16.0
16,1736300169.5878048,92440.56104475995,5.173407303580712,230.54781984837985,218.65582618247598,938.0142088301841,0.05384914032624465,2.353162728440331,2.22197738979894,17.0
17,1736300173.7885673,88936.34610021686,7.16712669105351,227.95438482250796,200.50250329706074,388.4093257821917,0.031227204774717326,0.9957637962207272,0.870057443840089,17.0
18,1736300177.7516332,90917.48005696211,5.301858509095224,230.4776335369458,243.08718375966885,894.0562768438584,0.05211923064308205,2.2358448104028334,2.3919865417928365,19.0
19,1736300177.7756202,88091.95448123441,6.86833792566303,229.12748252165517,135.5489773660895,440.04113253410475,0.03398747791481963,1.1398581973585427,0.6694923697353462,18.0
20,1736300177.9940412,87369.00506711203,8.954797623612807,229.06810070917862,183.6465079214769,208.1202274078795,0.02140126536832184,0.5445482099804547,0.436912001936144,17.0
21,1736300178.7716513,92368.5514229839,5.184275275266275,229.8813123296913,208.4189539595005,959.072893171433,0.05463471119751029,2.4093423773200424,2.2120198503272706,20.0
22,1736300181.9462376,89714.89479738395,7.255796196461452,229.35590977267785,226.76321924570223,371.68841024231847,0.03029240402480241,0.9487503620727137,0.9437560378921426,19.0
23,1736300181.985128,86344.28508703818,8.57543022691526,228.6343218299398,119.1550512341299,234.57878304495685,0.023240457514298412,0.6219450863573538,0.3240113968778375,18.0
24,1736300182.1858597,85962.81142016867,10.716948724935358,228.45528437513937,166.91956545595406,128.59004960208705,0.016058638289437245,0.34311116315287854,0.24957606947896258,17.0
25,1736300182.9693594,89309.71862620354,7.092760131680272,228.35044925347225,192.94058389993913,396.93925707022237,0.031669183219362754,1.019574864511733,0.8626097291109726,20.0
26,1736300184.8420436,90813.09421771737,5.3153513882212025,229.62362398290716,228.18608350441386,914.6827560598562,0.052959214059839076,2.2903076508700266,2.2513151942838596,22.0
27,1736300186.151991,87961.30826799748,9.133504400327977,228.78999952516932,210.3637014068788,199.6754895752145,0.020783696395651686,0.519546515881476,0.4783866221907379,19.0
28,1736300186.1829581,84637.38515770556,10.239135740162835,229.12704955408535,102.7014945173421,144.4600661875021,0.017424748062733936,0.39172516726784595,0.1755089623215738,18.0
29,1736300186.3922014,84369.08313250323,12.366713262903598,229.38368912547728,148.5777413502619,86.98936037074114,0.01275725678541487,0.23659187594675374,0.1531915496034512,17.0
30,1736300187.1634586,87404.96153196374,8.89553324939508,228.2044118434296,176.74244482558208,212.71853423177876,0.021705392634371563,0.5579255986531212,0.43120682044813835,20.0
31,1736300187.4121528,87973.17694814721,6.789870650233673,228.66097382213053,127.65213513007386,452.6306804951132,0.03461086910955876,1.1748075465823262,0.6525114474180391,21.0
32,1736300188.5015328,90640.93789321995,5.148278058912464,228.93015043188956,195.30029107566136,983.1684334535665,0.055571453657851,2.47352979890823,2.098534477563536,23.0
33,1736300189.037535,88907.6763235286,7.260261406954394,228.0996389453288,208.10853282568385,379.1484489092047,0.030733086489221673,0.9695005216617508,0.8852920659166805,22.0
34,1736300190.34958,86512.62704987454,10.905799774563146,228.91164831081616,193.3982108363965,123.61323216709059,0.0156046375542695,0.3275928521362847,0.2766644412721469,19.0
35,1736300190.3769164,82686.7297063095,11.730446316342329,229.8469868451791,84.51301506423948,97.50411669600105,0.013842896938238008,0.27030544287797537,0.09961511221628304,18.0
36,1736300190.5889053,82650.09560346827,13.94346944571877,229.59642114516728,128.81270172097277,62.675114385239006,0.010542182668450575,0.1737204785334887,0.0975847145153438,17.0
37,1736300191.370954,85820.59684047739,10.641411390008985,229.31169928728613,160.0105787285072,131.48760704964135,0.016291440394740807,0.3518693859905238,0.24491296531402343,20.0
38,1736300191.605594,85812.71787294383,8.467595668972427,229.0060373196105,111.71926322502961,241.36348557665238,0.023669487837220494,0.6415460540737518,0.31259156595201587,21.0
39,1736300192.7023623,88661.68203268167,7.037432042660975,229.38175112409192,178.03655808400163,405.96651690273103,0.032170274571683574,1.0449116519247825,0.814817354529345,23.0
40,1736300192.8775856,90067.47973374238,5.059987295804973,226.33857325292178,174.56170105137903,1021.9961441379705,0.05702971854512261,2.5767646735083924,1.9883118475898218,24.0
41,1736300193.2441428,87564.57892961755,9.03664035589192,229.51748530478125,192.38272327255797,203.22955996439896,0.02106577889683651,0.5299982924484777,0.4466928341483456,22.0
42,1736300194.5568354,84854.25015954926,12.56458914918017,229.6171360657485,175.41626378120833,83.75796131296603,0.012400629800185619,0.2259717953478153,0.17264516506073685,19.0
43,1736300194.5826335,80969.64649401559,13.228374449095686,229.58727082528145,64.765815470535,70.1386389825152,0.011445852386687792,0.1987646755950775,0.05609523222672886,18.0
44,1736300194.793832,81409.63948620489,15.414892307743157,229.85458403743218,107.90418791638365,47.310865930910374,0.00896875328041223,0.13364396226488895,0.06276937628046984,17.0
45,1736300195.575271,84335.1481967618,12.265667601739208,229.77971009126125,140.90685802264048,89.00506533617201,0.01294766119356894,0.24290685147546168,0.1491910474523453,20.0
46,1736300195.8115928,84687.53817033218,10.03900322795193,230.5018078753099,94.98296090200675,148.7458741403339,0.017754058898581632,0.4045732925689761,0.1668180632401387,21.0
47,1736300196.9058595,87450.33552801904,8.823491238261292,229.500594175164,162.13696215578491,217.21439479800253,0.022033748046629026,0.5712253658911361,0.4049022669538657,23.0
48,1736300197.0677896,88276.33801281035,6.999502496704666,228.04463844938547,161.72414466035028,421.06110263110486,0.032968252103730014,1.0869975746642266,0.7660352529628727,24.0
49,1736300197.4325445,85979.91263156265,10.826416509441707,228.42839940353488,175.67461105300055,125.57101838812413,0.01580521860422532,0.33371351343278993,0.256708832658412,22.0
50,1736300198.7602787,83508.30010356545,14.17675370065151,229.53970261973032,155.58690904145539,60.433160754873974,0.010249081937600418,0.16594441641163926,0.11250730760038717,19.0
51,1736300198.7752774,79400.18312375288,14.642913315788842,230.1305908571746,43.43126574567714,52.88514714420327,0.009747024105596596,0.15322150233963402,0.02897761799328498,18.0
52,1736300198.995169,79900.61479402705,16.84064924622787,230.15002366776693,85.40428782675905,37.0238488608977,0.007803787516495893,0.10660916574305833,0.03957216329848757,17.0
53,1736300199.7751372,82654.75436744846,13.795076884099938,230.2522005252515,121.1247605319755,64.177103097063,0.01070514077709547,0.17858823630355905,0.09402372976395985,20.0
54,1736300200.008502,82565.15274192966,11.63061660367299,230.22810677799504,75.96118131266526,100.497745810489,0.014113380708798098,0.27959723513246926,0.0924793627948556,21.0
55,1736300201.1003788,85537.57894991017,10.534046471152761,229.66675971824876,145.28440726106098,134.1004233879818,0.016531089000216895,0.3600251755499285,0.22805634631306057,23.0
56,1736300201.271468,86545.67838480562,8.732398127405848,228.71094717958195,145.47753725656932,225.04556849664408,0.022569427708578824,0.5940728451070145,0.3768171327469449,24.0
57,1736300201.6355596,84452.4302282547,12.508815186450036,228.6689599622362,158.0341104422785,84.93174783293777,0.012552693697104161,0.22990416871721536,0.15883069715185746,22.0
58,1736300202.9521997,82177.42406686713,15.686872676397645,230.05881663108812,134.60808644171087,45.678648581579424,0.008719773970793437,0.12765902043697677,0.07478435928667061,19.0
59,1736300202.9862804,77736.97704101852,15.963501440683162,230.28536120458807,20.591177119091096,41.35489202021454,0.008492030355393351,0.1225349454466363,0.010952444913800647,18.0
60,1736300203.1914246,78441.68216632951,18.18812355405963,230.30610134605686,61.338970807318084,29.82221148997215,0.006913979562360618,0.08756754676897388,0.023323932749667754,17.0
61,1736300203.9663224,81176.40417540347,15.264812392728887,230.49545878404294,99.55930766991803,48.48852682648246,0.009112948406272244,0.1375859762486235,0.059507516034746466,20.0
62,1736300204.215013,80939.30522927841,13.052160916301213,230.3649419825603,55.79895424560101,72.3811486985131,0.011678600570536992,0.2059585694044689,0.04991865668630209,21.0
63,1736300205.3001246,83704.69950750034,12.136107153206622,230.1591446702418,126.74731541222526,90.6768693928544,0.013134638762543392,0.24842348100521702,0.13728989683419485,23.0
64,1736300205.4830875,85130.1750813488,10.355967015557857,229.5067671029907,128.32895769420819,138.85779117660982,0.016931927945864608,0.37452638249815623,0.20925087460902803,24.0
65,1736300205.846161,82962.8554600835,14.08384284344637,228.7465364487913,138.87316306125228,61.17288081437316,0.010369371085777184,0.16863077354562075,0.10229912873412676,22.0
66,1736300207.1666794,80951.19392947445,17.143828016638942,230.03997386150817,112.02015433618082,35.79128899079367,0.007586842526093485,0.10182090765943207,0.049613512531432175,19.0
67,1736300207.188511,76077.38143064821,17.21662079182065,230.6726448903577,-3.8657145780739888,33.29670562162041,0.007535842267378239,0.10094971997121668,0.0016919310688834773,18.0
68,1736300207.3963852,76951.13742184862,19.45859540532936,230.4861211170081,35.8481105694235,24.599057176496668,0.006217964272839561,0.07369658390532792,0.011451597524723274,17.0
69,1736300208.173215,79754.7596604264,16.64933891412761,230.54651850480457,76.66445420520186,37.984563252107705,0.007934721290382028,0.10992635782526729,0.036514490521697376,20.0
70,1736300208.4096582,79259.07749149925,14.425606514656447,230.64201697841932,33.94652632903116,54.654541172059545,0.009954293554702127,0.15907986197748245,0.023418939813845303,21.0
71,1736300209.5046866,82296.61314185522,13.667121407940693,230.07315759804192,106.96105883591609,65.31883729505822,0.010857809918646141,0.18258117945107288,0.08503504773087842,23.0
72,1736300209.668116,83361.31795199153,11.955096420737439,229.76265810784386,109.53546531385902,93.87085818744147,0.013455542516966583,0.25858410100556983,0.12342511375714121,24.0
73,1736300210.0458007,81619.78992983718,15.580573610506766,229.22778960065725,118.19833544953552,46.15673310586856,0.008817803922121894,0.1295732809466805,0.06687521927632528,22.0
74,1736300211.3600266,79498.51788874892,18.52122758558812,230.1998634071991,88.08801169895327,28.86425928594336,0.006721037575691294,0.0836147572312604,0.03197001273483648,19.0
75,1736300211.3820329,74411.73214064988,18.398968005896982,230.8357949543064,-29.796208360613974,27.462449373975478,0.006790181280802299,0.08525381468789268,0.010997964976190466,18.0
76,1736300211.5926127,75489.21684654508,20.65530214234178,230.94014092568713,8.91245143430428,20.70069111484203,0.00566347922846371,0.06332010452351085,0.0024438663996781255,17.0
77,1736300212.3724663,78277.58169056135,17.98275912366717,231.0971348543685,52.14714961463294,30.631550124917,0.007035391324951182,0.09044709026401655,0.020402054060917982,20.0
78,1736300212.614912,77561.81902363153,15.751292618704488,231.43644571779214,10.510875723406913,42.80876159185288,0.008681612994594034,0.12749767815066265,0.005796782511926684,21.0
79,1736300213.7082725,80669.28573190438,15.128863170051304,229.98435749810074,85.75710548097449,49.30545844504149,0.009241805442255932,0.1406239145134534,0.052372810603016046,23.0
80,1736300213.8815463,81683.08790885065,13.46600081675823,230.16650375383645,89.74565881837798,67.61752365322359,0.011126918820652275,0.19020677973443975,0.07410421871468138,24.0
81,1736300214.2373462,80151.74101161768,17.027669957234863,229.11236362301986,96.07529544457086,36.10122347561306,0.0076684739561362235,0.10322535529151074,0.04326233861658116,22.0
82,1736300215.5507429,78139.86060934611,19.792427422092867,230.62342241554046,62.55154599534642,23.836855542473863,0.006043395638717951,0.07034650381919816,0.01908267308805802,19.0
83,1736300215.5834882,72715.61986263041,19.499021600034986,231.30964603505657,-57.151301519003376,23.116531395851748,0.006198521085229301,0.07354309720199631,0.018165884145937325,18.0
84,1736300215.8004925,73980.35197594656,21.775571468701006,231.1816211478834,-19.348238923924786,17.721688796908904,0.005215573097809437,0.055393464177147834,0.0046354509178352975,17.0
85,1736300216.5751884,76818.01776464297,19.232952740404606,231.5172040295083,26.15509936998569,25.29951293808802,0.006332556041018928,0.0762622682473749,0.00861284876742121,20.0
86,1736300216.8146865,75969.26422457796,16.96418036277372,231.43363751919762,-14.48962710498767,34.531378101716804,0.007713072253572603,0.1052910007371282,0.0065919655159359805,21.0
87,1736300217.9110763,79187.15999820457,16.504586008304724,230.5515912606809,62.8764644162244,38.589644731006125,0.008046284596864559,0.1123287088881262,0.030630653145688917,23.0
88,1736300218.0701213,80290.83634348081,14.902108742483247,230.4693762420902,68.03501238065564,51.04731361161522,0.0094753226908458,0.14664639076260555,0.0433169513848469,24.0
89,1736300218.4418733,78697.68672343054,18.393169392096684,229.1599316565651,72.41371435573795,29.060485771490328,0.006790105748480748,0.08466534285563054,0.026725325888830857,22.0
90,1736300219.7473881,76755.83075185053,21.043699806307114,230.9753437109837,35.628449194900035,20.08210927992363,0.005503147425970108,0.06041521273714823,0.009323129272295007,19.0
91,1736300219.7932312,71015.73365313277,20.511780332945392,231.5646081416126,-85.84846455080034,19.803646108552915,0.005723211696885487,0.06463336932881861,0.023942497071692128,18.0
92,1736300219.981972,72409.04156519499,22.818989219649616,231.5449435909416,-48.896499940294746,15.400317568214035,0.004850114997694355,0.049239702101664874,0.010394072492298687,17.0
93,1736300220.7817256,75362.41107549018,20.407334830230422,231.98519794469652,-1.2545691628366815,21.321213862837837,0.005773317914318416,0.06565828616087417,0.00035497689950849065,20.0
94,1736300221.0212708,74225.30781299686,18.1085185329158,232.00615563997462,-40.96664229230153,28.540514591153055,0.006958960585905518,0.08915588329451027,0.015751805007767253,21.0
95,1736300222.1095755,77673.20285783376,17.815959291829973,230.8170339552293,38.479937093303796,31.09164757849013,0.007133977615901201,0.09240696960035266,0.015398757914036793,23.0
96,1736300222.2688346,78655.17376805119,16.23499802557133,231.0942298199059,44.96691604543257,39.96372397419299,0.008254374732154566,0.11727841366690074,0.02283434667658457,24.0
97,1736300222.647962,77297.87670936406,19.67693040467887,229.46377702715077,47.30367854198699,23.952883154583958,0.00610253336257425,0.07114126600750904,0.01465341738903888,22.0
98,1736300223.9601812,75364.23086747093,22.18128826997984,231.30082173084995,7.366067621572861,17.210858356178605,0.00506630195604959,0.052822464935752184,0.0016828078438841623,19.0
99,1736300223.980889,69249.31972325333,21.45550841537446,232.11312214390625,-115.81611572988542,17.230503123028676,0.005338411700879595,0.05775962206221433,0.028818316115260537,18.0
100,1736300224.1964562,70860.45129883807,23.77549991995459,231.90534266211688,-79.64747621092278,13.561913692845941,0.004550031972036033,0.044406143539332824,0.015244157587376248,17.0
101,1736300224.9808722,73829.83674947964,21.48693397785279,232.44790735970818,-30.00795381717073,18.28289644688372,0.005322330540727924,0.057567448294804764,0.007432278507964555,20.0
102,1736300225.2159255,72540.59323734484,19.16367622828021,232.45812438265287,-68.86953536108601,24.080849787232378,0.0063618915725105925,0.07713430379123709,0.022861511747026015,21.0
103,1736300226.3062565,76213.45323416195,19.06088940284586,231.1199399846996,12.605324733336515,25.656550130628148,0.006421179572491814,0.07790347772934444,0.00424882675202123,23.0
104,1736300226.4718742,77118.3509419806,17.52982056678583,231.30393085893354,20.28772481497962,32.211675688306386,0.007323466444498387,0.09660923660632838,0.00847588027103665,24.0
105,1736300226.8399544,75855.30919010195,20.908368301489094,229.63787078851593,20.75787183002721,20.13948378976447,0.005554234143033696,0.06101857363439229,0.0055129272480915125,22.0
106,1736300228.1468523,73902.70772636472,23.243646971910707,231.60292231536468,-22.173926542665814,14.971674427165514,0.00470935749407889,0.046920740534078235,0.004492138077849647,19.0
107,1736300228.177035,67421.83923806573,22.29276144253547,232.518513398214,-147.01705257983926,15.201928863722847,0.005026008079443746,0.052412977870011014,0.03313428283595656,18.0
108,1736300228.3945453,69209.65495775423,24.634508377193235,232.46163553381768,-111.57291702662283,12.086679727428129,0.004303035160658962,0.04058261560479442,0.019477967411902927,17.0
109,1736300229.1757405,72279.08568020031,22.503295783943692,232.95218244494154,-60.051077421127744,15.917519961004643,0.004955221719512534,0.05129823762199047,0.01322430662341315,20.0
110,1736300229.4116955,70839.1137800759,20.159380923959414,232.96820319810826,-98.12927775099969,20.685016587003375,0.0058837013009739375,0.06800934454550792,0.028656527628454442,21.0
111,1736300230.5069292,74621.7644639836,20.22133856574762,231.84576174315296,-14.664333797690622,21.602733813793332,0.005854183707286349,0.06706416717389022,0.0042451339124350215,23.0
112,1736300230.6747475,75548.69488316978,18.739753763663423,231.67208783283291,-5.849872535196134,26.59510232792717,0.006596926406388151,0.08157041399207846,0.0020594319276842554,24.0
113,1736300231.044567,74364.33875344368,22.06601221225355,229.98056217422013,-7.1071855527066585,17.223921713171993,0.005110724403781292,0.05327829459538978,0.0016459139783367989,22.0
114,1736300231.4378166,51034.67492646842,5.163768643464017,222.71627620557237,-194.49537709814348,528.2364324080938,0.05363108218148956,2.2686317665290265,1.9816096568799884,25.0
115,1736300232.3563898,72436.0610689294,24.23466998788542,231.98637147782404,-52.90778528821771,13.19663424952074,0.00441565198174949,0.04227656401477129,0.00964362047820273,19.0
116,1736300232.6035843,67508.09427857918,25.422138873359216,232.81824323539286,-144.49032131529725,10.890602568844132,0.004100201065854367,0.03755294581330776,0.023313268985161405,17.0
117,1736300233.3798976,70696.55068462943,23.416790211251776,233.41235417810944,-91.28164496380022,14.046964573758238,0.004654783739918424,0.04638876169418214,0.018143032713371036,20.0
118,1736300233.6145644,69114.09984792619,21.0461850789618,233.47634993093607,-128.7226706360025,18.052134722135854,0.005498262745480418,0.060995922218528266,0.033622907950602875,21.0
119,1736300234.0493076,51871.435277981385,6.057957129224899,221.3125537453017,-128.69747223851311,365.9839538318761,0.042319922258661956,1.565904212201745,0.9117139472690193,26.0
120,1736300234.7080941,73016.65279632482,21.305027498154548,232.08839016930406,-43.30253307542324,18.507720008979266,0.005397123440722999,0.05879656459145101,0.010967256499358622,23.0
121,1736300234.889284,73911.13392013604,19.86590052597352,232.03540636484664,-33.40419705482591,22.408466456839257,0.00601983896552186,0.07034152311528769,0.010122954052556449,24.0
122,1736300235.2550402,72828.23031339236,23.129080896925693,230.17071172489187,-36.23642423580677,14.950234917284552,0.004748168879453459,0.047259787568320714,0.007438868466328818,22.0
123,1736300235.632885,49655.08980327259,6.765722954178933,219.42854508424796,-200.7576765521544,257.4296812257257,0.03484300273256111,1.1389563955568793,1.0415185737605288,25.0
124,1736300235.887747,51783.71885801889,5.061558261692467,218.28771889721307,-206.19605228099027,597.0503374287683,0.05788929243445294,2.552214843718731,2.3919491384690863,27.0
125,1736300236.5521798,70904.18902459793,25.142515112621613,232.40700575646915,-84.81049484897675,11.770451880567926,0.004173153746500711,0.03859237407739636,0.014082756430393275,19.0
126,1736300237.566609,69053.31905102864,24.259420723343,233.96954750374118,-123.7172731195562,12.54917339039055,0.0044086742352098295,0.04252322288602856,0.022482598531775252,20.0
127,1736300237.8157313,67304.0191282509,21.856393287260087,233.9888484538826,-160.512345778787,15.982212050774907,0.0051873442233530504,0.05557323532805937,0.038102637748898736,21.0
128,1736300238.2497683,50601.959635958505,7.759683922119417,219.34382060364695,-140.14487517507868,176.99244764457453,0.02741531801516036,0.7793322386930726,0.49391147040906813,26.0
129,1736300238.9092963,71422.3791111105,22.299257243464563,232.50682821060317,-73.19426672641164,16.098957530577984,0.005025286245152125,0.05239342609804508,0.01649310668100589,23.0
130,1736300239.0793061,72294.00344344546,20.915984090776853,232.6099504794149,-62.3112354028019,19.214696147973118,0.005555577759152946,0.06178947059210018,0.016553658525886254,24.0
131,1736300239.4434752,71253.01558497152,24.115291577108074,230.40989830060946,-66.57163694627559,13.147534656371047,0.004449673653311233,0.04252088474716189,0.01228234112157541,22.0
132,1736300239.8273146,47987.25228533192,8.041119813582814,216.67906615362912,-213.194324974615,156.82850317327754,0.026104018572790773,0.712602811206303,0.6993207704958508,25.0
133,1736300240.0804389,49739.084889000325,6.437283335673237,218.2328809327634,-216.05342592404304,293.37553903101787,0.03773733219946667,1.289630576774726,1.2671086544539691,27.0
134,1736300240.6939027,51805.20106528057,5.743182206709434,221.3251313219284,-147.42768253716886,416.68551898131767,0.0458310894474654,1.7710893470292361,1.173739906830868,28.0
135,1736300240.7569537,69276.06423029315,25.943309876226014,232.83309872634723,-117.78413933826155,10.612168602538908,0.0039730787619946095,0.03566011234136694,0.018038330385713862,19.0
136,1736300242.4487073,48242.112634832076,9.260547459144863,218.39086740495515,-154.4631916896136,106.05158949294571,0.02034496412354307,0.4791704535687237,0.3398484740279243,26.0
137,1736300243.1057725,69782.72468526139,23.219105049432216,232.98982290241312,-104.26648394001408,14.19473129000698,0.004721243005707047,0.04738264697448933,0.021215529304883404,23.0
138,1736300243.277218,70673.58957985036,21.862336375467613,232.96673272770718,-92.47848167797412,16.73200423182706,0.005178955653868541,0.0551814511532819,0.02189965441457479,24.0
139,1736300243.6499603,69627.65629965682,25.01721132068249,230.63115907894806,-98.03205939876281,11.698526082393103,0.00420304308140837,0.03875808140322313,0.01646993205092545,22.0
140,1736300244.0311575,46358.7087183003,9.034806766233055,215.3751324111885,-229.7011681257208,109.60848524898418,0.02131284933043263,0.5102885210769826,0.5441083747072138,25.0
141,1736300244.2859714,47579.82213390813,7.552183612578188,217.6485642043987,-227.85515674431005,180.7583798098755,0.028431529415141408,0.8145139374083785,0.8574314413079737,27.0
142,1736300244.9016476,50243.69046564204,7.409288871042215,218.57076061600665,-158.37020451440736,203.53198084719807,0.029815630881051665,0.8880626538517514,0.6416761931834969,28.0
143,1736300245.9061,52020.22262187533,5.951280479094132,219.1806911676148,-122.0016822222005,380.0907610072659,0.04301201522304471,1.6005287304288307,0.8760523456059188,29.0
144,1736300246.6397202,46802.218704874715,10.590624591433977,215.31296396102357,-173.589179723185,72.40632808320383,0.016377889050909682,0.3349746718087122,0.26872968573389355,26.0
145,1736300247.3113463,68079.43648038521,24.025039247080922,233.51367641727452,-136.57857822953196,12.67058369228454,0.004472514405773123,0.043441767231988046,0.0254165062995189,23.0
146,1736300247.482492,68975.08371177528,22.73973669474958,233.67002006486757,-123.91101620295875,14.772685829467125,0.004872264335214472,0.05002916855223212,0.0265378476420457,24.0
147,1736300247.8305988,67962.27088117483,25.826285724489644,231.01124357846896,-130.55511050622286,10.520843763694119,0.003999376864968952,0.03575914579104093,0.020218213077273593,22.0
148,1736300248.2276018,45089.62350699475,9.818791390222188,213.70650007928015,-249.282703525801,84.4372223046417,0.01848025580029925,0.4020145765332387,0.4679024728448056,25.0
149,1736300248.4892905,46775.54669843974,8.552777519716832,214.4038434571568,-244.9005036714724,128.0829348883371,0.023381553774724423,0.5901766576132147,0.6726656490742734,27.0
150,1736300249.0936236,48873.12385207714,8.800752619391544,217.13608443995224,-175.27175934813323,123.53139725478009,0.02226536911391564,0.5516445436003293,0.4440955423797709,28.0
151,1736300249.5807135,52040.268701381596,6.12314235800038,224.94874252302725,-113.77484550163012,348.58424677769744,0.04086665573653098,1.4798337962803165,0.7534937455882401,30.0
152,1736300250.0964274,50783.34509586149,7.647544698257345,217.61018322590394,-135.4864488461011,186.7642223715711,0.02805669517340304,0.8047144112528349,0.5006106161004735,29.0
153,1736300250.8541002,45402.76109095108,11.691073251939377,214.46285873581596,-195.16111146767386,54.130775140031254,0.013943219137054048,0.25598778525343174,0.2325854319259228,26.0
154,1736300251.6766982,67215.79624509034,23.530494816275592,234.12791209038218,-156.48256268809303,13.208366606629097,0.00462289230631647,0.04600021431802778,0.030742535176478812,24.0
155,1736300252.437801,43675.87025537847,10.426445958517606,211.8437029467535,-268.980707923969,70.22606530527933,0.01679517709276225,0.3414096987054166,0.4336236722672228,25.0
156,1736300252.6814077,45233.02041763828,9.212335965852516,212.99284658091335,-264.65477317861854,100.28168945180366,0.02045237280705652,0.47156639860687455,0.583969628996093,27.0
157,1736300253.2858796,47351.59564715919,9.946856886991325,215.23311371526236,-194.9220832734529,85.630043633415,0.01806331106882088,0.39046302889248696,0.3529151887573196,28.0
158,1736300253.7845893,50522.02505145339,7.927295502533704,220.60951855120825,-125.42437176343212,169.55690884224785,0.026541621948270117,0.7387186977588642,0.42291265659818655,30.0
159,1736300254.296687,49430.180909661256,9.094968042199604,216.72854845083276,-155.45540203184487,113.76121625022633,0.020969609686595315,0.5000529144346579,0.35839560547693466,29.0
160,1736300254.8116188,51811.06065463116,5.537423194408015,223.63624459066085,-159.19544410259795,441.5342422424946,0.047637390223145136,1.882682118067994,1.355207418515185,31.0
161,1736300255.045886,44061.81823727968,12.591762923502287,212.97894533501963,-218.67355800619214,43.37597078229859,0.012386194441593773,0.20941013854744786,0.21465396555164462,26.0
162,1736300256.2656121,51089.25599215192,5.678473038607619,223.18414366556468,-164.95093454984487,427.5710845260794,0.0469343011628067,1.8447446448373166,1.3578156804457102,32.0
163,1736300256.8962417,44087.10563080969,9.735678823012908,210.79060748768552,-284.43599901690635,84.99983693484415,0.018782321241316905,0.4072413405626386,0.5474207014160292,27.0
164,1736300257.4907181,45873.599292360195,10.952825413948895,213.59476727032202,-216.70790537608755,65.14369993483064,0.01551902459077731,0.3027682431139164,0.3072199162481574,28.0
165,1736300257.9902492,48885.92755325352,9.432819220903577,217.83118508979192,-143.62980032173388,102.06307039314596,0.019727628173084953,0.4550112655201065,0.2992220412691708,30.0
166,1736300258.3901033,52002.644575764156,5.759095223417272,219.17083939945277,-148.1940266924878,400.94088514515613,0.04493093594377227,1.7209547222789117,1.1511099034223804,33.0
167,1736300258.5050693,47974.69005922997,10.335790352059027,215.35209490112382,-177.5757180606389,79.00878545690493,0.017006112969652834,0.35348788484964777,0.29199054950044045,29.0
168,1736300259.0183432,50023.126315797126,7.174802768940827,219.72244826659,-171.16376688726675,215.41222804908116,0.030972421178561825,0.9439203451821334,0.7308006170327888,31.0
